Latitude,Longitude,CrimeCount
41.802518966,-87.592859386,6
41.802529493,-87.591938684,11
41.802577784,-87.673180405,6
41.80259044,-87.646321998,7
41.802593352,-87.664957349,11
41.802653303,-87.619279657,37
41.802690344,-87.616414801,8
41.802708222,-87.656454502,7
41.802746207,-87.616131768,6
41.802806715,-87.616153099,6
41.802814636,-87.661023303,9
41.802854685,-87.662240552,17
41.80288574,-87.583825357,12
41.802896506,-87.606425428,17
41.802971963,-87.673484444,6
41.802988012,-87.606574768,29
41.803003104,-87.669838446,7
41.803045592,-87.722007222,57
41.803046238,-87.66497098,9
41.803051549,-87.588220973,6
41.803057542,-87.626067719,21
41.803058246,-87.61337019,13
41.803167963,-87.613361627,7
41.803180697,-87.703832492,11
41.803181616,-87.585432024,68
41.803201891,-87.72198373,50
41.8032982,-87.653195042,11
41.803302283,-87.703985345,22
41.803313031,-87.644172342,8
41.803354159,-87.645539954,15
41.803365964,-87.622682706,35
41.803371211,-87.633370332,6
41.803391597,-87.621061298,20
41.803407595,-87.653131534,13
41.803413431,-87.586052837,17
41.803417249,-87.585796054,23
41.803515121,-87.743044463,22
41.803551301,-87.616295172,6
41.803553993,-87.735701327,6
41.803556313,-87.61930264,6
41.803595767,-87.662262161,6
41.803600985,-87.626080081,7
41.803605902,-87.630906741,10
41.803644557,-87.70384629,9
41.803667488,-87.590528166,19
41.803671998,-87.703846021,59
41.803736592,-87.583844783,9
41.803752074,-87.621218686,61
41.803754374,-87.590384121,48
41.803853247,-87.659835103,6
41.803875453,-87.743206204,16
41.803882178,-87.742912723,6
41.803984076,-87.590682221,7
41.80399382,-87.65527463,8
41.803996382,-87.658505882,6
41.804000611,-87.604403028,8
41.804056286,-87.664997161,6
41.804084538,-87.605520738,8
41.804133114,-87.703859846,8
41.804149939,-87.62609605,235
41.804186647,-87.6196074,6
41.804196865,-87.627925741,126
41.804198907,-87.604947275,18
41.80423657,-87.616606626,16
41.804254237,-87.626098571,161
41.804270693,-87.584528095,9
41.804323323,-87.704015698,15
41.80432957,-87.6178783,6
41.804379051,-87.584732228,16
41.804379361,-87.584779905,7
41.804402951,-87.720263132,6
41.80445454,-87.606312455,9
41.804562628,-87.624485028,42
41.80462016,-87.684368169,23
41.804771241,-87.683908171,20
41.804794279,-87.683614515,6
41.804847176,-87.624346184,11
41.804891097,-87.591750076,10
41.804919063,-87.609036038,27
41.804955912,-87.606614881,7
41.804996145,-87.606467715,6
41.80501324,-87.660160392,6
41.805040385,-87.723499395,7
41.805066788,-87.621251808,7
41.805126734,-87.608894322,14
41.805152775,-87.622728981,7
41.805163581,-87.606473158,10
41.805211965,-87.585789862,8
41.805240987,-87.654095116,8
41.805322323,-87.603808532,13
41.805366666,-87.60647453,7
41.805371499,-87.683777403,6
41.805381784,-87.603664813,22
41.80543941,-87.603664159,15
41.805467397,-87.626129243,12
41.80546855,-87.723510006,6
41.805470526,-87.603810519,13
41.805495187,-87.661387736,6
41.805521955,-87.725820234,14
41.805525933,-87.609968165,6
41.805555362,-87.622596158,8
41.805600171,-87.619643061,7
41.805624159,-87.618205005,6
41.805676692,-87.664745578,6
41.805679494,-87.58425861,6
41.805695294,-87.674615538,6
41.805706144,-87.743255426,15
41.805750994,-87.609972969,9
41.805825796,-87.604441025,7
41.805831906,-87.603674377,13
41.805869465,-87.585195364,13
41.805881532,-87.614592984,8
41.805891258,-87.742963966,15
41.805993183,-87.664900005,9
41.806076075,-87.683652915,9
41.806145508,-87.683798928,6
41.806184229,-87.704067177,6
41.806194309,-87.589578345,16
41.806253938,-87.664908299,8
41.806535599,-87.611240566,10
41.806555295,-87.683956176,6
41.806574495,-87.689806266,8
41.806581405,-87.703931246,6
41.80663082,-87.665065768,9
41.806676336,-87.666286704,6
41.806685113,-87.610142188,7
41.806688446,-87.665065169,16
41.806735804,-87.661422455,8
41.806742906,-87.656555081,8
41.806744707,-87.619670705,7
41.806772865,-87.606653033,6
41.80680601,-87.622919782,20
41.806890268,-87.589834384,13
41.806896456,-87.66449815,6
41.806914497,-87.604318647,9
41.806939047,-87.704092801,6
41.80697642,-87.603698069,31
41.806989137,-87.72355794,6
41.807007819,-87.604321257,18
41.807010932,-87.622774469,6
41.807067906,-87.603843747,21
41.807083442,-87.618097079,7
41.807101267,-87.586402447,24
41.807114333,-87.621302493,10
41.80716827,-87.743142974,6
41.807175759,-87.643969556,6
41.807198516,-87.619390574,6
41.807198843,-87.666002521,7
41.807253979,-87.586675767,16
41.807261064,-87.661141872,7
41.807362806,-87.604474953,8
41.807371406,-87.622931875,6
41.807377824,-87.62263837,9
41.807443923,-87.618254458,18
41.807475946,-87.615029987,17
41.807499342,-87.590234482,10
41.807509816,-87.642931616,49
41.807528565,-87.743297389,22
41.807538456,-87.740953479,10
41.807546327,-87.617512396,6
41.80755014,-87.748590044,9
41.807552562,-87.622937209,6
41.807557173,-87.74085794,22
41.807567688,-87.623164455,6
41.80764826,-87.604482721,6
41.807650669,-87.643080489,11
41.80779181,-87.703963414,14
41.807887928,-87.722790148,17
41.807919452,-87.590695458,10
41.8079375,-87.743304641,11
41.807961674,-87.711470087,17
41.807994984,-87.616407011,20
41.808028819,-87.684414463,65
41.808045154,-87.704122325,37
41.80805312,-87.709103358,12
41.80807526,-87.666173157,9
41.808147803,-87.664961971,9
41.808186113,-87.745763579,36
41.808201741,-87.684420054,9
41.808252074,-87.695859994,6
41.808268578,-87.689470197,6
41.808287276,-87.699245199,14
41.80829274,-87.622811656,6
41.808321075,-87.698408563,6
41.808329767,-87.696508458,8
41.808344646,-87.696717386,21
41.808366894,-87.684022244,7
41.808416125,-87.674833421,10
41.808425602,-87.67361555,6
41.808427535,-87.685041334,6
41.808451939,-87.61971778,6
41.808485674,-87.677877147,6
41.808493302,-87.666330211,19
41.808494342,-87.66603676,8
41.808496487,-87.687538547,10
41.808500903,-87.616562762,22
41.808506491,-87.663879851,6
41.808510965,-87.665119588,66
41.808513431,-87.618132524,11
41.808519637,-87.622669765,8
41.808540691,-87.621194998,7
41.808541832,-87.671398885,7
41.808564273,-87.669106152,7
41.808564517,-87.743027455,8
41.808573226,-87.658868666,6
41.80859321,-87.665577234,22
41.808608378,-87.622819173,6
41.808614751,-87.664091468,6
41.808630416,-87.663012912,9
41.808634077,-87.645527495,30
41.808645557,-87.661846328,9
41.808655056,-87.614004446,24
41.808661566,-87.660830123,6
41.808682468,-87.622818354,6
41.808747436,-87.613856692,6
41.808781806,-87.616721023,6
41.808782124,-87.626070778,6
41.808787285,-87.60450649,7
41.808813388,-87.645683302,47
41.808833439,-87.622824022,18
41.808851171,-87.59303956,6
41.808855912,-87.664976619,7
41.808856519,-87.643265617,10
41.808922807,-87.606404987,8
41.808975158,-87.645659563,10
41.808975906,-87.633514731,7
41.808987118,-87.601837574,8
41.809008561,-87.673341802,8
41.809010806,-87.643366666,6
41.809027407,-87.622682493,6
41.809081514,-87.631033995,6
41.809106892,-87.627116262,14
41.809125265,-87.631906508,33
41.809142616,-87.626231874,14
41.809191168,-87.622981462,44
41.809216805,-87.621359907,14
41.809220836,-87.626902264,29
41.809234567,-87.618916799,15
41.809234805,-87.631868633,46
41.809242418,-87.619738352,14
41.809263663,-87.618300245,6
41.809270005,-87.63089255,9
41.809289576,-87.616733704,14
41.809297059,-87.591967028,28
41.809305232,-87.606558389,9
41.809332867,-87.614000531,10
41.809346801,-87.618871535,6
41.809351004,-87.743343023,20
41.809372151,-87.7055594,10
41.809395614,-87.622759121,8
41.809421247,-87.621137561,34
41.809422854,-87.620954141,19
41.809445968,-87.67496226,8
41.809452468,-87.619094112,6
41.80945414,-87.618921695,11
41.809461172,-87.645705718,56
41.809465212,-87.604520814,9
41.809484595,-87.606714088,23
41.809488227,-87.606420603,36
41.809502571,-87.608690964,6
41.809505061,-87.599143001,6
41.80950879,-87.608371773,25
41.809518699,-87.607333603,8
41.809519024,-87.607384952,8
41.80953307,-87.613979951,6
41.809533452,-87.592452153,22
41.809543628,-87.613037143,11
41.809552326,-87.594957214,12
41.809569293,-87.603624629,6
41.809578412,-87.602469089,6
41.809595971,-87.651042721,40
41.809599074,-87.664964304,10
41.809614716,-87.596981265,6
41.809623853,-87.598408034,6
41.809625218,-87.675114483,6
41.809636192,-87.606818748,8
41.809646098,-87.655115988,6
41.809649854,-87.596041839,7
41.809655198,-87.603755704,20
41.809669669,-87.594427666,23
41.809670667,-87.594156219,11
41.809687709,-87.602394485,6
41.809693341,-87.592138525,6
41.809734811,-87.598164673,7
41.809749034,-87.596957718,12
41.809771259,-87.622707284,8
41.809771899,-87.594962029,78
41.809780807,-87.594213641,31
41.809786885,-87.645562848,13
41.809803372,-87.64556634,37
41.809827714,-87.70540338,6
41.809860998,-87.645565723,12
41.809924338,-87.669866067,6
41.809934604,-87.665009423,13
41.810223247,-87.675075348,27
41.810231837,-87.675137618,9
41.810232303,-87.624484882,7
41.810285982,-87.710438879,6
41.810294197,-87.668809505,12
41.810310184,-87.667305418,7
41.810364089,-87.619619528,7
41.810381061,-87.613981468,10
41.810391682,-87.60391608,14
41.810435208,-87.593131365,7
41.810458081,-87.612696769,15
41.810505526,-87.616771506,7
41.810576549,-87.618039881,8
41.810610708,-87.593536505,7
41.810615811,-87.603774149,7
41.810616619,-87.622727286,8
41.810631454,-87.618042938,6
41.810636634,-87.601870161,32
41.810652679,-87.613971093,8
41.81068172,-87.643308386,10
41.810693516,-87.683929054,68
41.810707298,-87.603919835,12
41.810721281,-87.613970325,8
41.810729022,-87.601726053,31
41.810740003,-87.675220451,7
41.810768138,-87.684507864,13
41.810771434,-87.709880288,8
41.810788929,-87.609013933,8
41.810834416,-87.675413895,65
41.81089989,-87.606595385,6
41.81105169,-87.594257722,9
41.811056692,-87.61978791,6
41.811064459,-87.69428782,6
41.811077937,-87.618349763,6
41.811084496,-87.623833562,8
41.811147619,-87.74584656,6
41.811147779,-87.616786356,6
41.811165795,-87.643031748,6
41.811178987,-87.743399612,13
41.811182968,-87.743106123,12
41.811248021,-87.606099918,6
41.811260385,-87.606752709,6
41.811334138,-87.598502197,8
41.811382581,-87.743500453,8
41.811382632,-87.628129354,246
41.811438132,-87.625997543,6
41.81146985,-87.606027714,9
41.811509688,-87.609728441,10
41.811551206,-87.665047641,26
41.811584058,-87.604562822,34
41.811822253,-87.74522047,6
41.811922117,-87.671283383,8
41.811950598,-87.64576713,18
41.811963348,-87.624388765,6
41.811987174,-87.743131754,6
41.812024623,-87.773438332,8
41.812036491,-87.684109903,9
41.812063128,-87.645769595,10
41.812120776,-87.645772646,13
41.812128451,-87.665210378,6
41.812131058,-87.67488184,8
41.812184109,-87.628153577,129
41.812242519,-87.609745871,7
41.812244589,-87.604430616,23
41.812252428,-87.79905285,7
41.812304402,-87.707158277,6
41.812306287,-87.74328289,12
41.812312158,-87.618236995,6
41.812342888,-87.597038055,9
41.812357793,-87.609748241,6
41.812373693,-87.723609583,55
41.81240074,-87.645780657,9
41.812407401,-87.723755992,7
41.812431209,-87.604432168,6
41.812473861,-87.624401476,9
41.812505323,-87.604434996,12
41.812560204,-87.604434374,9
41.812566206,-87.712415975,6
41.812581695,-87.608263758,6
41.812598751,-87.745730589,7
41.812607444,-87.622925375,6
41.812610526,-87.723765071,49
41.812669441,-87.704154102,7
41.812713636,-87.603963101,8
41.812723438,-87.595614091,7
41.812750289,-87.609758497,6
41.812870965,-87.61983747,10
41.812930567,-87.705233682,7
41.812952247,-87.6263257,21
41.812975349,-87.6097633,6
41.813001462,-87.743452586,6
41.813003646,-87.603824085,10
41.813006461,-87.746034996,6
41.813017257,-87.744927082,7
41.813100696,-87.617945769,7
41.813122344,-87.704171679,6
41.813143451,-87.698034464,9
41.813247171,-87.6418649,11
41.813311858,-87.626343754,10
41.813525689,-87.743466118,12
41.813631114,-87.608439005,7
41.813639858,-87.694515333,8
41.813673987,-87.599201773,12
41.813676991,-87.621479255,10
41.813692549,-87.603838278,9
41.81369309,-87.704661314,6
41.813770553,-87.628194868,145
41.813803157,-87.704715262,25
41.813852399,-87.599207072,8
41.813967673,-87.599209424,16
41.813998222,-87.640807685,6
41.814020906,-87.626064502,22
41.814085692,-87.599211744,11
41.814098141,-87.612443204,7
41.814105006,-87.608301602,8
41.814116024,-87.65875916,10
41.814133279,-87.599357934,9
41.814162811,-87.603994347,12
41.814193022,-87.619727421,9
41.814223686,-87.60667153,6
41.814225502,-87.606524776,14
41.8142402,-87.61672621,14
41.814246393,-87.60462435,8
41.814308166,-87.626365813,237
41.814317008,-87.606674143,11
41.814319962,-87.703873829,10
41.814382204,-87.608305812,7
41.814479196,-87.60845512,7
41.81450458,-87.606826093,42
41.814527851,-87.622830787,6
41.814563821,-87.604481355,13
41.814594202,-87.694395799,6
41.814601851,-87.626373588,15
41.814608277,-87.62608005,7
41.814625864,-87.62226111,9
41.814682517,-87.619890731,19
41.814703739,-87.618448835,6
41.814726932,-87.61688586,8
41.814799328,-87.689357103,7
41.814811765,-87.604632615,6
41.814834894,-87.743501794,11
41.814924296,-87.604635007,19
41.814941773,-87.72010301,27
41.815004011,-87.654586339,16
41.815013683,-87.74411644,6
41.815088732,-87.619900897,6
41.815342087,-87.603874585,8
41.8153466,-87.743214632,10
41.815385537,-87.609006163,6
41.815418448,-87.66514317,7
41.815448645,-87.694570727,6
41.815458311,-87.621525561,7
41.815533066,-87.601972189,17
41.815604657,-87.684216936,6
41.815669549,-87.626402198,10
41.815717219,-87.623008398,6
41.81571949,-87.609306878,6
41.815724668,-87.688471082,8
41.815776078,-87.665293526,9
41.81577986,-87.665000014,9
41.815788588,-87.623011278,7
41.815792697,-87.743511347,6
41.815818818,-87.619918473,6
41.815833325,-87.610387777,6
41.815878016,-87.633556985,11
41.815925906,-87.598167241,7
41.815934563,-87.689686894,10
41.815943964,-87.6313222,10
41.816012995,-87.604512613,7
41.816013637,-87.624791645,10
41.816039143,-87.626258734,14
41.816083396,-87.618334445,19
41.816085018,-87.623019008,7
41.816184872,-87.643454749,15
41.816211313,-87.619928791,7
41.816321863,-87.631189677,8
41.81632418,-87.60684955,6
41.816348261,-87.633716946,11
41.816392043,-87.625187334,7
41.816394124,-87.626416241,48
41.816394151,-87.631342962,20
41.81642708,-87.631342603,7
41.816455303,-87.598557379,6
41.816486149,-87.619111345,9
41.816491278,-87.619936689,12
41.816541228,-87.616939009,6
41.816598679,-87.619113763,10
41.816647623,-87.709998239,6
41.816674785,-87.633709724,58
41.816682113,-87.61664763,6
41.816709722,-87.631339516,18
41.816719397,-87.606856088,16
41.816755009,-87.616015841,9
41.816792881,-87.608062183,20
41.816812997,-87.613003382,9
41.816833273,-87.631349172,10
41.816855505,-87.603219097,11
41.816865061,-87.598692097,21
41.816906588,-87.623186016,18
41.816907517,-87.607528961,20
41.81691816,-87.633567673,28
41.817029524,-87.60685992,8
41.817128904,-87.623190897,11
41.817140246,-87.61180012,7
41.817149872,-87.704477099,9
41.817255963,-87.699314481,6
41.81737841,-87.68730625,6
41.817408891,-87.623202478,8
41.817499359,-87.626301367,6
41.817570192,-87.665183168,8
41.817597349,-87.623057324,6
41.817604432,-87.598015977,11
41.817678109,-87.665336124,12
41.817748687,-87.723929123,17
41.817819665,-87.623062204,6
41.817822779,-87.72392842,11
41.817899635,-87.72393136,10
41.817973717,-87.606885934,24
41.818004838,-87.611823431,19
41.81811276,-87.60674129,31
41.818211138,-87.62646596,7
41.818315796,-87.6185444,9
41.818585099,-87.694524884,14
41.818709441,-87.694677729,37
41.818964454,-87.604295718,6
41.819027613,-87.665219378,13
41.819113558,-87.6962879,11
41.819158415,-87.60675515,7
41.819179575,-87.627757664,6
41.819222199,-87.632478693,6
41.819227589,-87.616454161,11
41.819239839,-87.631322889,6
41.819240331,-87.724212138,8
41.819302007,-87.626692423,16
41.819347317,-87.615851173,10
41.819351842,-87.61569704,9
41.819359375,-87.626203866,6
41.819374309,-87.665377194,17
41.819453104,-87.616092121,6
41.819515044,-87.621638387,7
41.819537938,-87.62002027,121
41.819761379,-87.618440277,9
41.819767809,-87.600302468,12
41.819932337,-87.628340053,85
41.820006933,-87.654130152,6
41.820006933,-87.616889375,6
41.820031861,-87.624890428,6
41.820061058,-87.626511651,6
41.820248497,-87.616020877,27
41.820254095,-87.600388638,13
41.820347632,-87.616515041,30
41.820489899,-87.606402579,6
41.820496905,-87.665409551,17
41.82052103,-87.693757231,8
41.820777898,-87.628393146,108
41.820845956,-87.69692009,7
41.820878963,-87.695943888,7
41.820982288,-87.601400234,11
41.821017137,-87.684353048,6
41.821140336,-87.601655244,24
41.821170402,-87.615115421,6
41.821197313,-87.626532173,171
41.821207917,-87.704342008,7
41.821257493,-87.615877542,8
41.821296116,-87.614593058,8
41.821461437,-87.627534502,6
